feature_order,feature,source_group,feature_flow_stage,dtype,is_numeric,rows_total,count_non_missing,missing_count,missing_pct,n_unique,mode,mode_freq,mode_pct,n_zeros,zero_pct,sum,mean,standard_error,median,std,sample_variance,confidence_level_95,min,p1,p5,q1_25,q2_50,q3_75,p95,p99,max,range,iqr,skewness,kurtosis,outlier_count_iqr,outlier_pct_iqr,target_pearson_corr,target_spearman_corr,target_corr_n_used
119,AMT_REQ_CREDIT_BUREAU_WEEK,Raw application column from application_train.csv,00 Raw application,float64,True,307511,265992,41519,13.501630835970097,9,0.0,257456,96.79088092874973,257456.0,96.79088092874973,9140.0,0.0343619356973142,0.000396872919810674,0.0,0.2046848758128245,0.04189589838651138,0.000777870922828921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,9.293572551814963,166.75223002011418,8536.0,3.2091190712502633,0.0007877117489035731,0.0007359385098708099,265992.0
120,AMT_REQ_CREDIT_BUREAU_MON,Raw application column from application_train.csv,00 Raw application,float64,True,307511,265992,41519,13.501630835970097,24,0.0,222233,83.54875334596528,222233.0,83.54875334596528,71125.0,0.26739526000781977,0.0017760791757135078,0.0,0.9160023961526176,0.8390603897573369,0.003481115184398475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,27.0,27.0,0.0,7.804848087437465,90.43485720349301,43759.0,16.45124665403471,-0.012462419228138642,-0.006895866215989021,265992.0
121,AMT_REQ_CREDIT_BUREAU_QRT,Raw application column from application_train.csv,00 Raw application,float64,True,307511,265992,41519,13.501630835970097,11,0.0,215417,80.98627026376734,215417.0,80.98627026376734,70614.0,0.26547414959848414,0.001539631017630233,0.0,0.7940556483207578,0.630524372630099,0.003017676794555257,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,261.0,261.0,0.0,134.36577604912551,43707.4647521969,50575.0,19.01372973623267,-0.002021927435345658,-0.008470169304577722,265992.0
122,AMT_REQ_CREDIT_BUREAU_YEAR,Raw application column from application_train.csv,00 Raw application,float64,True,307511,265992,41519,13.501630835970097,25,0.0,71801,26.993668982525794,71801.0,26.993668982525794,505378.0,1.899974435321363,0.0036244620466937363,1.0,1.869294998181557,3.4942637902265874,0.007103945611519722,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,25.0,25.0,3.0,1.243590004141659,1.9690340369684067,3364.0,1.264699690216247,0.019929858569466604,0.019460650854966115,265992.0
123,IS_TRAIN,Step5 train/test alignment column,05 Step5 train/test alignment,int64,True,307511,307511,0,0.0,1,1,307511,100.0,0.0,0.0,307511.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
124,CODE_GENDER_UNKNOWN_FLAG,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,int64,True,307511,307511,0,0.0,2,0,307507,99.99869923352335,307507.0,99.99869923352335,4.0,1.3007664766463638e-05,6.5038006581745235e-06,0.0,0.003606596437993023,1.3007537866543963e-05,1.2747449290022065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,277.26431431081124,76873.99996585472,4.0,0.0013007664766463637,-0.001068796371540464,-0.0010687963715404424,307511.0
125,DAYS_EMPLOYED_ANOM_FLAG,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,int64,True,307511,307511,0,0.0,2,0,252137,81.99283928054606,252137.0,81.99283928054606,55374.0,0.18007160719453938,0.0006929165933520706,0.0,0.38424771126230567,0.14764630361032025,0.0013581165229700585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.66523034075399,0.7729971151690189,55374.0,18.00716071945394,-0.04598707841557859,-0.04598707841557887,307511.0
126,APP_PROPERTY_MISSING_COUNT,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,int64,True,307511,307511,0,0.0,19,18,145755,47.39830445089769,78599.0,25.559736074481886,3182768.0,10.350094793356986,0.014307490537616747,12.0,7.9340292117856555,62.948819533468104,0.02804268145372882,0.0,0.0,0.0,0.0,12.0,18.0,18.0,18.0,18.0,18.0,18.0,-0.24017540311271218,-1.736006163677401,0.0,0.0,0.03997606098276909,0.03965066031657993,307511.0
127,APP_PROPERTY_MISSING_RATIO,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307511,0,0.0,19,1.0,145755,47.39830445089769,78599.0,25.559736074481886,176820.44444444444,0.5750052662976103,0.0007948605854231527,0.6666666666666666,0.4407794006547586,0.1942864800415682,0.001557926747429379,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,-0.24017540311271204,-1.7360061636774007,0.0,0.0,0.039976060982769054,0.03965066031657993,307511.0
128,APP_PROPERTY_ANY_MISSING_FLAG,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,int64,True,307511,307511,0,0.0,2,1,228912,74.44026392551811,78599.0,25.559736074481886,228912.0,0.7444026392551811,0.0007865974116619254,1.0,0.4361971671854253,0.19026796866058984,0.0015417309268573737,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1206135537117052,-0.7442301036277716,0.0,0.0,0.023841917822298758,0.023841917822298733,307511.0
129,APP_OWN_CAR_AGE_MISSING_FLAG,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,int64,True,307511,307511,0,0.0,2,1,202929,65.9908100848425,104582.0,34.009189915157506,202929.0,0.6599081008484249,0.0008542996960918208,1.0,0.4737405715273083,0.2244301291110207,0.0016744274043399687,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6750916027949097,-1.5442613714952158,0.0,0.0,0.02184102063480169,0.021841020634801603,307511.0
130,APP_AGE_YEARS,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307511,0,0.0,17460,37.64271047227926,43,0.013983239623948412,0.0,0.0,13501854.592744695,43.906899566990106,0.021545821532137067,43.1211498973306,11.947949710569638,142.75350228630109,0.04222981020298865,20.503764544832308,22.622861054072555,25.75496235455168,33.98494182067078,43.1211498973306,53.88637919233402,63.52908966461328,66.85557837097878,69.07323750855578,48.56947296372347,19.901437371663242,0.11567331170166231,-1.0491257699460348,0.0,0.0,-0.0782393083098271,-0.07832820009254578,307511.0
131,APP_EMPLOYED_YEARS,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,252137,55374,18.00716071945394,12573,0.5475701574264202,156,0.06187112561821549,2.0,0.000793219559207891,1645824.2327173168,6.527499862048477,0.012749785791590196,4.511978097193703,6.402081210238658,40.98664382249088,0.024989580151516783,-0.0,0.3039014373716632,0.5639972621492129,2.099931553730322,4.511978097193703,8.692676249144421,19.96167008898015,31.042518822724077,49.0403832991102,49.0403832991102,6.592744695414099,1.9683155310704767,4.752651548074541,15149.0,6.00824155122017,-0.07495845742543811,-0.08027110999640191,252137.0
132,APP_REGISTRATION_YEARS,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307511,0,0.0,15688,0.0027378507871321,113,0.03674665296525978,80.0,0.026015329532927275,4197910.603810176,13.651253463486432,0.01739314337269957,12.331279945242985,9.645137086825658,93.02866942365972,0.034090561010491155,-0.0,0.136892539356605,0.9034907597535934,5.503080082135524,12.331279945242985,20.477754962354553,31.255304585900067,37.99863107460644,67.5482546201232,67.5482546201232,14.974674880219029,0.5908716157350025,-0.3213466019399358,659.0,0.21430127702748844,-0.04197486283141715,-0.040170675539008986,307511.0
133,APP_ID_PUBLISH_YEARS,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307511,0,0.0,6168,11.096509240246409,169,0.05495738363830887,16.0,0.005203065906585455,2520876.566735113,8.197679324431038,0.007452436769098979,8.908966461327857,4.132650017804307,17.07879616965794,0.014606776067433998,0.0,0.1670088980150581,1.026694045174538,4.709103353867215,8.908966461327857,11.770020533880905,13.535934291581109,14.913073237508556,19.704312114989733,19.704312114989733,7.060917180013689,-0.34932749320299716,-1.1068078939970987,0.0,0.0,-0.05145717260705755,-0.052534936325128116,307511.0
134,APP_LAST_PHONE_CHANGE_YEARS,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307510,1,0.00032519161916159093,3773,-0.0,37672,12.250658515170239,37672.0,12.250658515170239,810646.6967830253,2.6361636915320648,0.004082113536824105,2.0725530458590007,2.2636782670517634,5.124239296722475,0.008000942532175245,-0.0,0.0,0.0,0.7501711156741958,2.0725530458590007,4.298425735797399,6.90485968514716,8.621492128678987,11.75085557837098,11.75085557837098,3.548254620123203,0.7136056678591625,-0.3085799413944885,435.0,0.1414588143475009,-0.05521848351345955,-0.05371085511087418,307510.0
135,APP_CREDIT_INCOME_RATIO,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307511,0,0.0,48697,2.0,5302,1.7241659647947554,0.0,0.0,1216996.3814769038,3.957570238062716,0.004850405706215097,3.265066666666667,2.6897281854524793,7.234637711617487,0.00950679518418159,0.0048076153846153,0.595365054945055,1.0,2.018666666666667,3.265066666666667,5.15988,9.156738636363634,13.027280298009483,84.73684210526316,84.73203448987854,3.1412133333333334,1.8359563217840718,8.371772179921315,11510.0,3.742955536549912,-0.007726797322294073,-0.0017979449615364855,307511.0
136,APP_ANNUITY_INCOME_RATIO,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307499,12,0.003902299429939092,88811,0.1,2942,0.9567510788652971,0.0,0.0,55635.79743276805,0.1809300109358666,0.00017054892667292345,0.1628333333333333,0.09457380109083657,0.00894420385276912,0.00033427589627892996,0.0002238846153846,0.039473639097744345,0.0626333333333333,0.1147818181818181,0.1628333333333333,0.2290666666666666,0.3546666666666667,0.48345845454545816,1.8759649122807016,1.875741027665317,0.11428484848484852,1.512003970298892,5.4515051520102755,7878.0,2.5619595510879707,0.014265220698054647,0.018431751579974266,307499.0
137,APP_GOODS_CREDIT_RATIO,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307233,278,0.09040327012692229,3066,1.0,108210,35.22082588784408,0.0,0.0,276721.472847445,0.9006892906928781,0.00017433303203988898,0.8938148015731141,0.09663036374711556,0.009337427197899865,0.00034169274279818244,0.1666666666666666,0.6778741865509761,0.7163323782234957,0.8347245409015025,0.8938148015731141,1.0,1.0,1.0,6.666666666666667,6.5,0.1652754590984975,2.666887216112579,120.16407399277762,244.0,0.07941855204356302,-0.06540747416889997,-0.06680939595605323,307233.0
138,APP_INCOME_PER_PERSON,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307509,2,0.0006503832383231819,3064,67500.0,24400,7.934727113677973,0.0,0.0,28630895943.862885,93105.8796453531,182.80789185493455,75000.0,101373.36339391574,10276558805.794897,358.30346803567176,2812.5,18000.0,27000.0,47250.0,75000.0,112500.0,225000.0,337500.0,39000000.0,38997187.5,65250.0,187.36730878221815,70684.16521351175,17410.0,5.661622911849735,-0.006571332397702064,-0.016594950231913236,307509.0
139,APP_CHILDREN_RATIO,"Step3 cleaning/application feature flag logic, materialized in Step5 code",03 Step3 cleaning feature logic,float64,True,307511,307509,2,0.0006503832383231819,17,0.0,215369,70.03664933384064,215369.0,70.03664933384064,38593.14647852148,0.12550249416609424,0.0003599021724540853,0.0,0.19957832971127767,0.03983150969034346,0.0007054082580100072,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.95,0.95,0.3333333333333333,1.1378606832158447,-0.30495907950750656,19.0,0.006178680949175471,0.021222515791448196,0.02093749589667408,307509.0
140,BUREAU_LOAN_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,61,0.0,44020,14.314935075493235,44020.0,14.314935075493235,1465325.0,4.765114093479583,0.008108027106370442,4.0,4.496198948568977,20.215804985112776,0.015891733128486067,0.0,0.0,0.0,1.0,4.0,7.0,13.0,20.0,116.0,116.0,6.0,1.7084319817272922,6.394907914041547,7098.0,2.3082101128089727,-0.010019715670684074,-0.022037537624342844,307511.0
141,BUREAU_ACTIVE_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,23,0.0,90361,29.38463989906052,90361.0,29.38463989906052,541919.0,1.762275170644302,0.0032547731424128097,1.0,1.804891299543025,3.2576326031661096,0.006379355359129106,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,32.0,32.0,3.0,1.4482117791418772,3.3823718988405718,3298.0,1.0724819599949271,0.04356871481101688,0.02837711583182076,307511.0
142,BUREAU_CLOSED_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,54,0.0,77346,25.152270975672415,77346.0,25.152270975672415,917733.0,2.9843908022802434,0.006058261705746062,2.0,3.3595287181673896,11.286433208191424,0.011874192943262281,0.0,0.0,0.0,0.0,2.0,4.0,10.0,15.0,108.0,108.0,4.0,2.186412143088367,11.990832584824318,11374.0,3.6987294763439356,-0.03723271929763204,-0.05185841370384265,307511.0
143,BUREAU_BAD_DEBT_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,2,0.0,307491,99.99349616761677,307491.0,99.99349616761677,20.0,6.503832383231819e-05,1.4542562034556703e-05,0.0,0.008064384994211388,6.50343053348618e-05,2.8503421587731137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.98669298387009,15370.80000618326,20.0,0.006503832383231819,0.003531003824726297,0.0035310038247263202,307511.0
144,BUREAU_OVERDUE_LOAN_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,8,0.0,303917,98.83126132073325,303917.0,98.83126132073325,3918.0,0.012741007638751134,0.00022567680763469297,0.0,0.12514608201127916,0.01566154184277381,0.0004423265429639982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,13.331921857438964,294.19002128422426,3594.0,1.168738679266758,0.03745868535680041,0.03081491462308061,307511.0
145,BUREAU_CREDIT_DAY_OVERDUE_MAX,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,868,0.0,260094,98.71077190492275,260094.0,98.71077190492275,1257579.0,4.772758841857976,0.17365845921326703,0.0,89.14127391336616,7946.166714897776,0.34037058005800336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2792.0,2792.0,0.0,23.039512066244598,570.0889591455157,3397.0,1.2892280950772512,0.005492626487774568,0.034840715770467975,263491.0
146,BUREAU_CREDIT_DAY_OVERDUE_MEAN,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,1541,0.0,260094,98.71077190492275,260094.0,98.71077190492275,272940.6033031298,1.0358630970436553,0.050311164631035236,0.0,25.825412292572874,666.9519200813742,0.09860988267682906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2776.0,2776.0,0.0,52.963729160236845,4026.906157493295,3397.0,1.2892280950772512,0.008118453706602056,0.03485433499459221,263491.0
147,BUREAU_DAYS_CREDIT_RECENT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,2923,-91.0,688,0.2611094876105825,4.0,0.001518078416340596,-128925571.0,-489.2978166237177,1.0472623248836601,-300.0,537.5741451613144,288985.96154591796,2.052634156771974,-2922.0,-2605.1,-1645.0,-620.0,-300.0,-143.0,-39.0,-14.0,0.0,2922.0,477.0,-2.141211313726123,4.857973006391384,20536.0,7.79381458949262,0.04978205463997309,0.0742702530977113,263491.0
148,BUREAU_DAYS_CREDIT_OLDEST,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,2922,-2919.0,286,0.10854260676835262,1.0,0.000379519604085149,-464369920.0,-1762.3748818745232,1.682912625463427,-1827.0,863.8621809632908,746257.8676986534,3.298508745908317,-2922.0,-2912.0,-2868.0,-2583.0,-1827.0,-1035.0,-295.0,-88.0,0.0,2922.0,1548.0,0.30482420895762397,-1.232328984661239,0.0,0.0,0.07524825103010373,0.07248193133092565,263491.0
149,BUREAU_ENDDATE_FUTURE_COUNT,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,28,0.0,100965,32.83297182865003,100965.0,32.83297182865003,513371.0,1.669439467206051,0.003346887936190538,1.0,1.8559723373217052,3.4446333169033934,0.006559900354933455,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,30.0,30.0,3.0,1.7191079954296693,4.959916183591469,3936.0,1.279954213020022,0.03245591780638962,0.01876925956750948,307511.0
150,BUREAU_AMT_CREDIT_SUM_SUM,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,205630,0.0,45103,14.667117599045238,45103.0,14.667117599045238,515337433166.097,1675834.1430586125,6957.349810835227,711000.0,3858106.1081710095,14884982741906.453,13636.405629237044,0.0,0.0,0.0,153949.5,711000.0,1970993.25,6428894.175,13279442.184000017,1017957917.385,1017957917.385,1817043.75,78.33505739838813,17196.51178308704,26131.0,8.497582200311534,-0.018020346693090494,-0.03144413415054343,307511.0
151,BUREAU_AMT_CREDIT_SUM_MEAN,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,209581,0.0,45103,14.667117599045238,45103.0,14.667117599045238,99620352105.97307,323957.0360278919,1507.4571380832351,158730.75,835940.3724658655,698796306318.3699,2954.615990643141,0.0,0.0,0.0,67055.31937499999,158730.75,344459.1375,1116000.0,2740171.3500000117,198072344.25,198072344.25,277403.818125,70.5031931675036,13361.520133301012,27326.0,8.886186185209635,-0.022758130873367647,-0.03233563080266381,307511.0
152,BUREAU_AMT_CREDIT_SUM_MAX,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,65160,0.0,45103,14.667117599045238,45103.0,14.667117599045238,257167333147.41,836286.6146167454,3538.7686472972996,324000.0,1962377.2420180698,3850924439990.446,6935.986548702707,0.0,0.0,0.0,99331.6725,324000.0,900000.0,3150000.0,8100000.0,396000000.0,396000000.0,800668.3275,40.94150063388937,6066.263331415973,28481.0,9.261782505341271,-0.023000178354104884,-0.028624041657960446,307511.0
153,BUREAU_AMT_DEBT_SUM,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,154999,0.0,121069,39.37062414027466,121069.0,39.37062414027466,168805576770.80402,548941.58833604,2757.3417897611057,87583.5,1529047.3370801236,2337985759031.817,5404.389907931767,-6981558.210000001,0.0,0.0,0.0,87583.5,534856.5,2387406.8025,6525862.200000009,334498331.20500004,341479889.415,534856.5,40.84954077064945,7522.749676109852,33062.0,10.751485312720522,0.0018947519464813435,0.02697759967345388,307511.0
154,BUREAU_AMT_DEBT_MEAN,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,256131,51380,16.708345392522546,169324,0.0,69689,27.208342605932124,69689.0,27.208342605932124,41080870805.112625,160390.07697277027,1040.617394587697,44208.035,526650.0790171248,277360305728.74384,2039.6100933918858,-1083614.67,0.0,0.0,0.0,44208.035,142136.25,609958.35,1935000.0,43650000.0,44733614.67,142136.25,19.609156878248704,852.6628187419855,25083.0,9.793035595066588,-0.0006373892106705822,0.053815571097631874,256131.0
155,BUREAU_AMT_OVERDUE_SUM,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,1218,0.0,304177,98.91581114171527,304177.0,98.91581114171527,58767541.515,191.10711979408867,27.53834678546786,0.0,15271.025150478996,233204209.146562,53.975159699517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3756681.0,3756681.0,0.0,164.83276394742177,32899.028545571804,3334.0,1.0841888582847443,0.01194339210211572,0.031360833163472046,307511.0
156,BUREAU_AMT_OVERDUE_MAX,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,1203,0.0,260157,98.73468163998011,260157.0,98.73468163998011,48737981.025,184.97019262517506,28.030108955710908,0.0,14388.240178809756,207021455.44311538,54.93901355319338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,3756681.0,3756681.0,0.0,178.4195709023859,39602.463083361385,3334.0,1.2653183600198867,0.010614177015889414,0.036067710393732064,263491.0
157,BUREAU_CREDIT_PROLONG_SUM,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,10,0.0,299003,97.23326970417318,299003.0,97.23326970417318,10665.0,0.03468168618358368,0.00041337946719531077,0.0,0.2292341036086618,0.05254827425726669,0.0008102237557028091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,9.096949500045792,121.5496371536013,8508.0,2.766730295826816,0.0017719446531133047,0.003911696791224674,307511.0
158,BUREAU_DEBT_CREDIT_RATIO_MEAN,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,254877,52634,17.116135682951178,179453,0.0,68967,27.05893430949046,68967.0,27.05893430949046,109574.82820632955,0.4299125782488398,0.05109421166549982,0.188208194730439,25.795088731908553,665.3866026870355,0.10014465486437965,-155.213164951038,0.0,0.0,0.0,0.188208194730439,0.3758576498073733,0.8324130357251524,1.0,7744.318080601625,7899.531245552664,0.3758576498073733,232.3108397869942,59869.6266781592,6768.0,2.6553984863286995,0.0008785112453929693,0.10186260378754355,254877.0
159,BUREAU_DEBT_CREDIT_RATIO_MAX,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,254877,52634,17.116135682951178,150668,0.0,69780,27.377911698584022,69780.0,27.377911698584022,705914.3341292316,2.7696274443328806,0.7903475881011259,0.7607871958477582,399.0097018736148,159208.74218927097,1.5490812726782068,-1.6200788666666668,0.0,0.0,0.0,0.7607871958477582,0.952030574292722,1.01576002,1.4187558845808397,139396.0,139397.62007886666,0.952030574292722,308.9273487818398,102268.5527797069,1139.0,0.4468822216206248,-0.00047217538009808666,0.1038481759014702,254877.0
160,BUREAU_ACTIVE_RATE,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,296,0.0,46341,17.58731797290989,46341.0,17.58731797290989,108814.37529828737,0.41297188631978843,0.0006008106753828179,0.375,0.308404377345084,0.09511325996560896,0.001177588923750323,0.0,0.0,0.0,0.2,0.375,0.6,1.0,1.0,1.0,1.0,0.39999999999999997,0.47715903398465853,-0.6151907621685693,0.0,0.0,0.07735577958544372,0.07813368070178732,263491.0
161,BUREAU_OVERDUE_RATE,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,263491,44020,14.314935075493235,69,0.0,259897,98.63600654291798,259897.0,98.63600654291798,827.5280071292541,0.0031406310163506687,7.033792857890741e-05,0.0,0.03610542547916468,0.001303601749031514,0.00013786234001465853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.0,18.03195577408632,409.5480821612911,3594.0,1.3639934570820256,0.03233102406176169,0.035479624187111085,263491.0
162,BUREAU_DEBT_TO_CREDIT_SUM_RATIO,Step5 historical aggregate - bureau,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,184777,0.0,121133,39.391436403901,121133.0,39.391436403901,74074.36147197723,0.24088361545433246,0.0007731287263856314,0.1200456570155902,0.42872828631176624,0.18380794348382382,0.0015153323037158375,-175.28923076923076,0.0,0.0,0.0,0.1200456570155902,0.43081142758768814,0.8297189738075605,0.9850297109555652,7.7891,183.07833076923075,0.43081142758768814,-222.79987860575147,91373.7565479358,601.0,0.19544016311611617,0.045930217315109635,0.05397256945397941,307511.0
163,HAS_BUREAU_HISTORY,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,1,263491,85.68506492450678,44020.0,14.314935075493235,263491.0,0.8568506492450677,0.0006315643898516943,1.0,0.3502256601206603,0.12265801300695227,0.0012378662041093208,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0378459421507116,2.15283008554385,44020.0,14.314935075493235,-0.0307890525543165,-0.030789052554316326,307511.0
164,BB_MONTH_COUNT,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,1102,0.0,215280,70.0072517731073,215280.0,70.0072517731073,14701612.0,47.80841010565476,0.20509974896209754,0.0,113.73534690215818,12935.729134954263,0.40199550796571115,0.0,0.0,0.0,0.0,0.0,29.0,285.0,540.0,2657.0,2657.0,29.0,3.6400044458118606,18.461812319122018,58406.0,18.99314170875188,-0.017481811525346495,-0.0044342896499415755,307511.0
165,BB_MONTHS_BALANCE_MIN,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,92231,215280,70.0072517731073,97,-95.0,2225,2.412420986436231,185.0,0.20058331797334952,-5210032.0,-56.48894623282844,0.09172449724954258,-57.0,27.856323590292497,775.9747639670863,0.17978001460910345,-96.0,-95.0,-93.0,-83.0,-57.0,-34.0,-9.0,-3.0,0.0,96.0,49.0,0.25031276805613545,-1.2109104987792367,0.0,0.0,0.07322455721449503,0.07102119131097481,92231.0
166,BB_MONTHS_BALANCE_MAX,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,92231,215280,70.0072517731073,91,0.0,87829,95.22720126638549,87829.0,95.22720126638549,-85564.0,-0.9277141091390096,0.01971434342773901,0.0,5.987158789207674,35.846070367186705,0.038640113118368465,-92.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,-8.668126494352373,85.76023035920818,4402.0,4.772798733614511,0.005119414108034951,0.003584464710012262,92231.0
167,BB_OVERDUE_MONTH_COUNT,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,162,0.0,276459,89.90214984179428,276459.0,89.90214984179428,221314.0,0.7196945800312834,0.00852553439966433,0.0,4.727722083420482,22.351356098061707,0.016710047423342086,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,396.0,396.0,0.0,20.462919255559765,802.8675791035076,31052.0,10.097850158205723,0.013666474060443762,0.023550935136943344,307511.0
168,BB_BAD_STATUS_MONTH_COUNT,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,132,0.0,305305,99.28262728812953,305305.0,99.28262728812953,40528.0,0.13179365941380958,0.0050804200772637115,0.0,2.817279605754463,7.9370643770000235,0.009957623351436873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,346.0,0.0,43.83413233674927,2974.3942094259073,2206.0,0.7173727118704697,0.005691436609266134,0.009191590229137177,307511.0
169,BB_MAX_STATUS,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,92231,215280,70.0072517731073,6,0.0,61179,66.33236113671109,61179.0,66.33236113671109,45640.0,0.49484446661100934,0.0031184164203610807,0.0,0.9470492561930401,0.8969022936557906,0.006112096183907719,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0317237186294625,10.770711090104024,3405.0,3.6918172848608384,0.03598904560948141,0.046121064026401204,92231.0
