feature,count,missing,missing_pct,n_unique,mean,std,min,p1,p5,q1_p25,p25,q2_p50_median,p50,median,q3_p75,p75,p95,p99,max,range,iqr_q3_minus_q1,skewness,kurtosis,outlier_count_iqr,outlier_pct_iqr,distribution_shape
BB_OVERDUE_MONTH_RATE,92231,215280,70.007,6403,0.0178014059443696,0.0560706335877815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098522167487684,0.0098522167487684,0.0923076923076923,0.2679105561202252,1.0,1.0,0.0098522167487684,6.9325,68.3783,15156,16.433,lệch phải mạnh
BB_MONTHS_BALANCE_MAX,92231,215280,70.007,91,-0.9277141091390096,5.987158789207674,-92.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,-8.6681,85.7602,4402,4.773,lệch trái mạnh
BB_MAX_STATUS,92231,215280,70.007,6,0.4948444666110093,0.94704925619304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0317,10.7707,3405,3.692,lệch phải mạnh
BB_MONTHS_BALANCE_MIN,92231,215280,70.007,97,-56.48894623282844,27.856323590292497,-96.0,-95.0,-93.0,-83.0,-83.0,-57.0,-57.0,-57.0,-34.0,-34.0,-9.0,-3.0,0.0,96.0,49.0,0.2503,-1.2109,0,0.0,gần đối xứng
BB_BAD_STATUS_MONTH_RATE,92231,215280,70.007,1623,0.0026228527224149,0.029415485877594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634920634920634,1.0,1.0,0.0,17.3431,364.89,2206,2.392,lệch phải mạnh
CC_MONTHS_BALANCE_RECENT,86905,220606,71.739,5,-1.4979805534779356,0.6927869017826412,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,-1.375,1.6918,1588,1.827,lệch trái mạnh
CC_MONTHS_BALANCE_OLDEST,86905,220606,71.739,96,-37.58450031643749,33.60061813020031,-96.0,-96.0,-96.0,-76.0,-76.0,-22.0,-22.0,-22.0,-10.0,-10.0,-5.0,-2.0,-1.0,95.0,66.0,-0.7672,-1.0714,0,0.0,lệch trái vừa
CC_CREDIT_LIMIT_MAX,86905,220606,71.739,54,249709.1191530982,202159.57247390485,0.0,4500.0,45000.0,112500.0,112500.0,180000.0,180000.0,180000.0,315000.0,315000.0,765000.0,900000.0,1350000.0,1350000.0,202500.0,1.5577,2.0909,6357,7.315,lệch phải mạnh
CC_CREDIT_LIMIT_MEAN,86905,220606,71.739,11313,208260.57926247036,191529.9307480009,0.0,3000.0,24000.0,82840.90909090909,82840.90909090909,149727.27272727274,149727.27272727274,149727.27272727274,268783.7837837838,268783.7837837838,675000.0,900000.0,1350000.0,1350000.0,185942.8746928747,1.8069,3.2234,5927,6.82,lệch phải mạnh
CC_AMT_BALANCE_MAX,86905,220606,71.739,56722,144501.30662948044,172808.97920844323,0.0,0.0,0.0,0.0,0.0,97424.325,97424.325,97424.325,195182.46,195182.46,473417.415,798230.2446000002,1354829.265,1354829.265,195182.46,1.8132,3.9032,3338,3.841,lệch phải mạnh
CC_AMT_BALANCE_MEAN,86905,220606,71.739,59467,71459.92695171312,109056.51822604673,-2930.232558139535,0.0,0.0,0.0,0.0,26793.606315789475,26793.606315789475,26793.606315789475,98610.5025,98610.5025,295966.5220714287,514866.2263971441,928686.3235714288,931616.5561295684,98610.5025,2.596,8.7302,6144,7.07,lệch phải mạnh
CC_TOTAL_RECEIVABLE_MAX,86905,220606,71.739,56422,143488.48719550084,171674.7912991109,0.0,0.0,0.0,0.0,0.0,96866.37,96866.37,96866.37,194503.32,194503.32,469626.462,791724.8178000002,1354829.265,1354829.265,194503.32,1.8148,3.9133,3296,3.793,lệch phải mạnh
CC_SK_DPD_MAX,86905,220606,71.739,409,16.953500949312467,143.56710707964217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,669.0,2831.0,2831.0,0.0,10.5142,118.8794,17882,20.576,lệch phải mạnh
CC_TOTAL_RECEIVABLE_MEAN,86905,220606,71.739,59521,70985.78897864297,108442.43413434226,-2930.232558139535,0.0,0.0,0.0,0.0,26559.800000000003,26559.800000000003,26559.800000000003,97909.02409090912,97909.02409090912,294370.8698653847,511745.3867454564,913096.6392857142,916026.8718438536,97909.02409090912,2.5991,8.7487,6153,7.08,lệch phải mạnh
CC_DRAWINGS_CURRENT_MEAN,86905,220606,71.739,49079,13913.475109054372,26610.582955340924,0.0,0.0,0.0,0.0,0.0,3473.671875,3473.671875,3473.671875,18333.99794117647,18333.99794117647,56684.709,112561.25700000036,1125000.0,1125000.0,18333.99794117647,7.1674,128.2732,6418,7.385,lệch phải mạnh
CC_SK_DPD_DEF_MAX,86905,220606,71.739,52,0.780024164317358,23.81450979659323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2800.0,2800.0,0.0,98.4203,10194.0181,14842,17.078,lệch phải mạnh
CC_SK_DPD_DEF_MEAN,86905,220606,71.739,1548,0.1268704793583444,10.034009446122353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.5833333333333334,1309.6,1309.6,0.0,111.8747,13041.7348,14842,17.078,lệch phải mạnh
CC_ZERO_LIMIT_MONTH_RATE,86905,220606,71.739,1288,0.1204553682148524,0.2491460974480754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.949894736842122,1.0,1.0,0.0,1.9809,2.5395,21644,24.905,lệch phải mạnh
CC_SK_DPD_MEAN,86905,220606,71.739,3606,4.209092920368831,44.60227398316356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484848484848,100.7201465201491,1386.9479166666667,1386.9479166666667,0.0,13.854,233.4875,17882,20.576,lệch phải mạnh
CC_UTILIZATION_GT_1_MONTH_RATE,86905,220606,71.739,1792,0.0946081270049305,0.1775045009929268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5,0.8,1.0,1.0,0.1111111111111111,2.4227,5.9031,10924,12.57,lệch phải mạnh
CC_DPD_MONTH_RATE,86905,220606,71.739,1422,0.0207852641537727,0.0775787919285264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.9894736842105264,0.9894736842105264,0.0,6.4252,49.3939,17882,20.576,lệch phải mạnh
CC_UTILIZATION_MEAN,86036,221475,72.022,59104,0.3269807072750417,0.3253962561277997,-0.0848484848484848,0.0,0.0,0.0,0.0,0.2533872326388888,0.2533872326388888,0.2533872326388888,0.5919997596590909,0.5919997596590909,0.9189138496569512,1.0050531428011205,2.138789685393258,2.223638170241743,0.5919997596590909,0.5574,-1.0278,3,0.003,lệch phải vừa
CC_UTILIZATION_MAX,86036,221475,72.022,56087,0.6310725945229397,0.4820511783285933,0.0,0.0,0.0,0.0,0.0,0.9526391303990128,0.9526391303990128,0.9526391303990128,1.0448203839285717,1.0448203839285717,1.0929586875,1.1523589083333332,11.77751,11.77751,1.0448203839285717,-0.235,1.7902,15,0.017,gần đối xứng
CC_PAYMENT_CURRENT_MEAN,61060,246451,80.144,56763,18028.67616263361,28294.123885732817,0.0,251.84773894736844,1416.446163543004,4670.159801078403,4670.159801078403,9808.736420454545,9808.736420454545,9808.736420454545,21395.91168710021,21395.91168710021,58495.673296874986,121334.83763303536,1125000.0,1125000.0,16725.751886021808,8.7253,166.8042,4666,7.642,lệch phải mạnh
