feature,source_group,count,missing,missing_pct,mean,standard_error,median,mode,std,variance,kurtosis,skewness,range,min,max,sum,confidence_level_95,q1,q3,iqr
POS_CNT_INSTALMENT_FUTURE_MEAN,POS_CASH_balance,289420,18091,0.05883041582252342,9.178496837012332,0.012142880193889934,6.95,6.0,6.532598693786712,42.674845694063855,5.168992792642006,1.9205889268106826,60.0,0.0,60.0,2656440.554568109,0.02380004518002427,5.0,11.674488652283552,6.674488652283552
POS_CNT_INSTALMENT_FUTURE_MIN,POS_CASH_balance,289420,18091,0.05883041582252342,0.5635305092944509,0.005141008873895176,0.0,0.0,2.765748102435567,7.649362566125939,102.33387401505314,8.527810611114838,60.0,0.0,60.0,163097.0,0.010076377392834544,0.0,0.0,0.0
POS_FUTURE_GT_TOTAL_COUNT,POS_CASH_balance,307511,0,0.0,0.0209098211120903,0.000430232405221438,0.0,0.0,0.23857967698172514,0.0569202622687043,372.27977388176595,16.793535228348357,10.0,0.0,10.0,6430.0,0.0008432555142340184,0.0,0.0,0.0
POS_DPD_MONTH_RATE,POS_CASH_balance,289444,18067,0.05875236983392464,0.021641460528614497,0.0001485633061118851,0.0,0.0,0.07992705868819418,0.006388334710546036,54.104404827081154,6.583274646521241,1.0,0.0,1.0,6263.990901244295,0.0002911840799792948,0.0,0.0,0.0
POS_DPD_DEF_MONTH_RATE,POS_CASH_balance,289444,18067,0.05875236983392464,0.010186922218273805,7.434171998256331e-05,0.0,0.0,0.039995845350619064,0.0015996676453106365,85.43330962655679,7.541894107843191,1.0,0.0,1.0,2948.5435145460433,0.0001457097711658241,0.0,0.0,0.0
HAS_POS_CASH_HISTORY,history_coverage_flag,307511,0,0.0,0.9412476301660754,0.0004240675300576276,1.0,1.0,0.23516102718369905,0.05530070870609244,12.083225678320744,-3.752751935725113,1.0,0.0,1.0,289444.0,0.0008311723589129501,1.0,1.0,0.0
INST_PAYMENT_COUNT,installments_payments,307511,0,0.0,37.69488571140545,0.07327982785957873,23.0,0.0,40.63635711265469,1651.3135193872015,4.47159212055643,1.9983414650997355,372.0,0.0,372.0,11591592.0,0.14362846260477433,11.0,48.0,37.0
INST_PREV_COUNT,installments_payments,307511,0,0.0,2.775003170618287,0.0037696681316988253,2.0,1.0,2.090419490196492,4.369853644993362,3.831777690746754,1.5365219629175244,26.0,0.0,26.0,853344.0,0.007388549538129697,1.0,4.0,3.0
INST_LATE_PAYMENT_COUNT,installments_payments,307511,0,0.0,3.2311982335591245,0.011316460012456703,1.0,0.0,6.275392884361928,39.38055585310032,25.042612734213026,3.9062073734073874,159.0,0.0,159.0,993629.0,0.022180261624415137,0.0,4.0,4.0
INST_UNDERPAYMENT_COUNT,installments_payments,307511,0,0.0,3.641824194906849,0.014161446525203717,0.0,0.0,7.853042440720183,61.67027557575242,25.8039509752718,4.106073461506057,154.0,0.0,154.0,1119901.0,0.027756435189399284,0.0,4.0,4.0
INST_PAYMENT_MISSING_COUNT,installments_payments,307511,0,0.0,0.008399699522943895,0.0004793171600251995,0.0,0.0,0.2657989770708972,0.07064909621193535,16181.472429896405,104.91690038309378,57.0,0.0,57.0,2583.0,0.000939461633649391,0.0,0.0,0.0
INST_DAYS_LATE_POSITIVE_SUM,installments_payments,307511,0,0.0,40.43435194188175,0.5922064595051326,1.0,0.0,328.4002415915308,107846.71867737579,19302.76326754294,104.67641075289471,82957.0,0.0,82957.0,12434008.0,1.1607246606300599,0.0,19.0,19.0
INST_DAYS_LATE_POSITIVE_MEAN,installments_payments,291635,15876,0.05162742145809418,1.0660101588875572,0.01685949529747243,0.0384615384615384,0.0,9.10467381677396,82.89508530984932,11769.100010072478,80.32079803747989,1885.386363636364,0.0,1885.386363636364,310885.8726871728,0.03304461078304596,0.0,0.5185185185185185,0.5185185185185185
INST_DAYS_LATE_POSITIVE_MAX,installments_payments,291635,15876,0.05162742145809418,18.375555060263686,0.20490152177955867,1.0,0.0,110.65346188881298,12244.188627978989,210.16632945730876,13.212138552345829,2884.0,0.0,2884.0,5358955.0,0.401606982687935,0.0,9.0,9.0
INST_DAYS_EARLY_POSITIVE_MEAN,installments_payments,291635,15876,0.05162742145809418,12.267749865547557,0.016930452150375898,10.12162162162162,10.0,9.142992816800476,83.5943176480651,35.626228932955414,3.6384377192113346,295.0,0.0,295.0,3577705.2320389617,0.03318368621473676,6.6751623376623375,15.142857142857142,8.467694805194805
INST_AMT_INSTALMENT_SUM,installments_payments,307511,0,0.0,637718.256407722,1568.6896522266309,298091.745,0.0,869896.0514612475,756719140347.8694,13.005337442872374,2.8553275679162686,23274726.93,0.0,23274726.93,196105378746.195,3074.6317183641963,114704.505,796416.9075,681712.4025
INST_AMT_INSTALMENT_MEAN,installments_payments,291643,15868,0.051601406128561254,18392.6114987398,43.215280989074856,12572.652,12074.31,23337.97227908364,544660950.0992764,1117.1086666019237,18.637978032737646,2504589.66,0.0,2504589.66,5364076395.326971,84.70195073858672,7799.513275862068,21376.135868055557,13576.62259219349
INST_AMT_PAYMENT_SUM,installments_payments,307511,0,0.0,643569.4045556257,1631.5561161486933,289330.02,0.0,904757.8156460937,818586704972.6908,14.23478677014143,2.9713049429217095,25537053.78,0.0,25537053.78,197904671164.30502,3197.849987651439,111472.5375,786505.1625000001,675032.6250000001
INST_AMT_PAYMENT_MEAN,installments_payments,291635,15876,0.05162742145809418,18754.310244850072,46.48861035496155,12225.755769230767,17077.965,25105.356121809935,630278906.0028996,850.0679216021579,16.098524142724084,2504589.4710000004,0.189,2504589.66,5469413268.256851,91.11767629572464,7478.370187500001,21352.864652406417,13874.494464906416
INST_PAYMENT_RATIO_MEAN,installments_payments,291632,15879,0.05163717720666903,1.382974593589632,0.05588390761986463,1.0,1.0,30.17896588878728,910.7699821165862,32788.91348524801,159.9076506817087,8482.112821210474,0.3333333333333333,8482.446154543808,403319.6466777316,0.10953245893493467,0.953846153846154,1.0,0.04615384615384599
INST_PAYMENT_RATIO_MIN,installments_payments,291632,15879,0.05163717720666903,0.5958911931779198,0.0008744035420327282,1.0,1.0,0.47220382024002067,0.22297644784926973,-1.8398700108288348,-0.34203608411621345,1.6004950864800846,0.0,1.6004950864800846,173780.9404488631,0.0017138309423841472,0.014444363973272974,1.0,0.985555636026727
INST_LATE_PAYMENT_RATE,installments_payments,291643,15868,0.051601406128561254,0.07579195493942635,0.00021485391650276977,0.0185185185185185,0.0,0.11602966896505502,0.013462884080140253,5.956217787865695,2.1673006270659108,1.0,0.0,1.0,22104.19311439912,0.00042111367634542875,0.0,0.1111111111111111,0.1111111111111111
INST_UNDERPAYMENT_RATE,installments_payments,291643,15868,0.051601406128561254,0.08398296904171937,0.00027773385853389237,0.0,0.0,0.14998734112282067,0.02249620249709337,6.109985605437359,2.384828275400776,1.0,0.0,1.0,24493.045040234163,0.0005443583627264291,0.0,0.109090909090909,0.109090909090909
INST_TOTAL_PAYMENT_RATIO,installments_payments,291640,15871,0.0516111618771361,0.9918214642020683,0.00025229350267916035,1.0,1.0,0.13624783533012555,0.01856347263214501,14.457935696839446,2.086582751732598,5.48514101952473,0.0,5.48514101952473,289254.8118198912,0.0004944952652511542,0.961237986516146,1.0,0.038762013483853996
HAS_INSTALLMENT_HISTORY,history_coverage_flag,307511,0,0.0,0.9483985938714388,0.00039892990831835495,1.0,1.0,0.2212212922826107,0.048938860159188274,14.433980051290671,-4.0538729845847525,1.0,0.0,1.0,291643.0,0.0007819026203039757,1.0,1.0,0.0
CC_MONTH_COUNT,credit_card_balance,307511,0,0.0,10.49707164946945,0.044195200201854544,0.0,0.0,24.507862402587175,600.6353195441461,5.647511122383494,2.6178271867908482,192.0,0.0,192.0,3227965.0,0.0866225923956349,0.0,7.0,7.0
CC_PREV_COUNT,credit_card_balance,307511,0,0.0,0.28438657478919455,0.0008206694376133599,0.0,0.0,0.45509135750431196,0.20710814367511746,-0.793350145448326,1.0144833125168538,4.0,0.0,4.0,87452.0,0.0016085120977221855,0.0,1.0,1.0
CC_MONTHS_BALANCE_RECENT,credit_card_balance,86905,220606,0.7173922233676193,-1.4979805534779356,0.002350050993700891,-1.0,-1.0,0.6927869017826412,0.479953691281591,1.6917799361962076,-1.3749874536232445,4.0,-5.0,-1.0,-130182.0,0.004606099947653746,-2.0,-1.0,1.0
CC_MONTHS_BALANCE_OLDEST,credit_card_balance,86905,220606,0.7173922233676193,-37.58450031643749,0.11397901118317585,-22.0,-96.0,33.60061813020031,1129.0015387315457,-1.0714417699900873,-0.7672243945954994,95.0,-96.0,-1.0,-3266281.0,0.22339886191902467,-76.0,-10.0,66.0
CC_ACTIVE_MONTH_COUNT,credit_card_balance,307511,0,0.0,10.135159392672133,0.042776956008199314,0.0,0.0,23.72139388581118,562.7045278858001,5.838793419839104,2.641687297114697,178.0,0.0,178.0,3116673.0,0.08384283377607066,0.0,6.0,6.0
CC_COMPLETED_MONTH_COUNT,credit_card_balance,307511,0,0.0,0.3252924285635311,0.004432904178349159,0.0,0.0,2.4582082477426153,6.042787789269818,96.0269670361768,9.524860440977228,45.0,0.0,45.0,100031.0,0.008688492189564351,0.0,0.0,0.0
CC_ZERO_LIMIT_MONTH_COUNT,credit_card_balance,307511,0,0.0,2.0472828614260954,0.01842689663606818,0.0,0.0,10.218391255177638,104.41551984389082,33.051703381981596,5.787929664054112,89.0,0.0,89.0,629562.0,0.03611671740669363,0.0,0.0,0.0
CC_UTILIZATION_GT_1_MONTH_COUNT,credit_card_balance,307511,0,0.0,0.9423792970007577,0.007485784817130314,0.0,0.0,4.151142735764945,17.231986012694076,75.27832799894847,7.531133475011738,92.0,0.0,92.0,289792.0,0.014672138241575414,0.0,0.0,0.0
CC_NEGATIVE_BALANCE_MONTH_COUNT,credit_card_balance,307511,0,0.0,0.006396519148908495,0.00034335760690706277,0.0,0.0,0.19040440922375992,0.036253839051849035,1379.538190355888,35.8784549555958,8.0,0.0,8.0,1967.0,0.000672980909537843,0.0,0.0,0.0
CC_AMT_BALANCE_MEAN,credit_card_balance,86905,220606,0.7173922233676193,71459.92695171312,369.93825715701786,26793.606315789475,0.0,109056.51822604671,11893324167.588058,8.730190878533936,2.5960318045164836,931616.5561295683,-2930.232558139535,928686.3235714288,6210224951.738628,725.078984027755,0.0,98610.5025,98610.5025
CC_AMT_BALANCE_MAX,credit_card_balance,86905,220606,0.7173922233676193,144501.30662948044,586.197447244252,97424.325,0.0,172808.97920844323,29862943295.064163,3.903220652078853,1.8132184448457684,1354829.265,0.0,1354829.265,12557886052.634998,1148.946996598734,0.0,195182.46,195182.46
CC_AMT_BALANCE_SUM,credit_card_balance,307511,0,0.0,620096.8742995698,3603.195180347383,0.0,0.0,1998104.121856956,3992420081781.758,24.133307808084048,4.508449821922312,30106484.415000003,-126000.0,29980484.415000003,190686609912.735,7062.26255348087,0.0,0.0,0.0
CC_CREDIT_LIMIT_MEAN,credit_card_balance,86905,220606,0.7173922233676193,208260.57926247033,649.7020987544895,149727.27272727274,45000.0,191529.93074800092,36683714372.33402,3.2234049230271347,1.8068744303739444,1350000.0,0.0,1350000.0,18098885640.804985,1273.4161135587995,82840.90909090909,268783.7837837838,185942.8746928747
CC_CREDIT_LIMIT_MAX,credit_card_balance,86905,220606,0.7173922233676193,249709.1191530982,685.7596512809118,180000.0,135000.0,202159.57247390485,40868492742.831985,2.090949243291481,1.5576704638697747,1350000.0,0.0,1350000.0,21700971000.0,1344.088916510587,112500.0,315000.0,202500.0
CC_UTILIZATION_MEAN,credit_card_balance,86036,221475,0.7202181385381335,0.3269807072750417,0.0011093598565163798,0.25338723263888885,0.0,0.32539625612779977,0.10588272350198867,-1.0277578776933778,0.5573856358339749,2.223638170241743,-0.0848484848484848,2.138789685393258,28132.11213111549,0.0021743453187721045,0.0,0.5919997596590909,0.5919997596590909
CC_UTILIZATION_MAX,credit_card_balance,86036,221475,0.7202181385381335,0.6310725945229397,0.0016434369355931655,0.9526391303990127,0.0,0.4820511783285933,0.23237333852798525,1.7902232157370261,-0.2350239088629505,11.77751,0.0,11.77751,54294.96174237564,0.0032211363937626044,0.0,1.0448203839285715,1.0448203839285715
CC_DRAWINGS_CURRENT_SUM,credit_card_balance,307511,0,0.0,78665.93197506755,482.7851823141535,0.0,0.0,267722.12285773817,71675135067.45384,297.6942247425165,10.334869432035072,18469299.195,0.0,18469299.195,24190639407.585,946.2589573357408,0.0,0.0,0.0
CC_DRAWINGS_CURRENT_MEAN,credit_card_balance,86905,220606,0.7173922233676193,13913.475109054372,90.2676230688602,3473.671875,0.0,26610.582955340924,708123125.2230809,128.27324267683585,7.167448580263853,1125000.0,0.0,1125000.0,1209150554.3523703,176.92454121496598,0.0,18333.99794117647,18333.99794117647
CC_PAYMENT_CURRENT_SUM,credit_card_balance,307511,0,0.0,86829.3888698453,514.5687133568803,0.0,0.0,285347.25866220996,81423058026.03815,232.6180657374844,9.020125364156666,19347594.795,0.0,19347594.795,26700992200.754997,1008.5546781794853,0.0,0.0,0.0
CC_PAYMENT_CURRENT_MEAN,credit_card_balance,61060,246451,0.8014379973399326,18028.676162633612,114.50325979116813,9808.736420454545,0.0,28294.123885732817,800557446.4611963,166.80423708917516,8.725317070055704,1125000.0,0.0,1125000.0,1100830966.4904084,224.42638919068955,4670.159801078403,21395.91168710021,16725.751886021808
CC_TOTAL_RECEIVABLE_MEAN,credit_card_balance,86905,220606,0.7173922233676193,70985.78897864297,367.85517948015564,26559.800000000003,0.0,108442.43413434226,11759761520.981157,8.748711841456396,2.599095199908812,916026.8718438537,-2930.232558139535,913096.6392857142,6169019991.188968,720.996151781105,0.0,97909.02409090912,97909.02409090912
CC_TOTAL_RECEIVABLE_MAX,credit_card_balance,86905,220606,0.7173922233676193,143488.48719550084,582.3500889635,96866.37,0.0,171674.7912991109,29472233967.593277,3.9133066535728376,1.8147701598169441,1354829.265,0.0,1354829.265,12469866979.725,1141.40617436846,0.0,194503.32,194503.32
CC_DPD_MONTH_COUNT,credit_card_balance,307511,0,0.0,0.43615675536810067,0.006110037982222551,0.0,0.0,3.388240565920279,11.48017413254777,211.98231759214738,13.260506943816136,94.0,0.0,94.0,134123.0,0.0119756744451562,0.0,0.0,0.0
CC_DPD_DEF_MONTH_COUNT,credit_card_balance,307511,0,0.0,0.25475836636738197,0.003321880329558663,0.0,0.0,1.8421047005748916,3.393349727880111,298.0261439797975,13.693855336764244,94.0,0.0,94.0,78341.0,0.006510885445934979,0.0,0.0,0.0
CC_SK_DPD_MAX,credit_card_balance,86905,220606,0.7173922233676193,16.953500949312467,0.4870040437934404,0.0,0.0,143.56710707964217,20611.514235217437,118.87943245314565,10.514165956667561,2831.0,0.0,2831.0,1473344.0,0.9545279258351432,0.0,0.0,0.0
CC_SK_DPD_MEAN,credit_card_balance,86905,220606,0.7173922233676193,4.209092920368831,0.15129849889734054,0.0,0.0,44.602273983163556,1989.3628444691888,233.48751308207312,13.853989220125099,1386.9479166666667,0.0,1386.9479166666667,365791.22024465323,0.29654505783878743,0.0,0.0,0.0
CC_SK_DPD_DEF_MAX,credit_card_balance,86905,220606,0.7173922233676193,0.780024164317358,0.0807828673838617,0.0,0.0,23.81450979659323,567.130876852035,10194.018129697455,98.42033941505196,2800.0,0.0,2800.0,67788.0,0.15833442007236892,0.0,0.0,0.0
CC_SK_DPD_DEF_MEAN,credit_card_balance,86905,220606,0.7173922233676193,0.1268704793583444,0.034037066533717776,0.0,0.0,10.034009446122353,100.6813455648726,13041.73480050196,111.87471792908097,1309.6,0.0,1309.6,11025.679008636918,0.06671265040608684,0.0,0.0,0.0
CC_ZERO_LIMIT_MONTH_RATE,credit_card_balance,86905,220606,0.7173922233676193,0.12045536821485246,0.0008451459350313302,0.0,0.0,0.24914609744807542,0.06207377787360589,2.539529220616242,1.9809248039631857,1.0,0.0,1.0,10468.173774711753,0.0016564860326614072,0.0,0.0,0.0
CC_UTILIZATION_GT_1_MONTH_RATE,credit_card_balance,86905,220606,0.7173922233676193,0.09460812700493056,0.0006021254557085807,0.0,0.0,0.17750450099292686,0.03150784787274797,5.903136068123938,2.4227458017555756,1.0,0.0,1.0,8221.91927736349,0.0011801658931888182,0.0,0.1111111111111111,0.1111111111111111
CC_DPD_MONTH_RATE,credit_card_balance,86905,220606,0.7173922233676193,0.02078526415377277,0.00026316045611230176,0.0,0.0,0.07757879192852646,0.006018468957089601,49.393936205009595,6.425202159155039,0.9894736842105264,0.0,0.9894736842105264,1806.3433812836226,0.0005157944939801115,0.0,0.0,0.0
HAS_CREDIT_CARD_HISTORY,history_coverage_flag,307511,0,0.0,0.2826077766323806,0.0008119714605957323,0.0,0.0,0.4502680096530686,0.20274128051693588,-1.0675871935037298,0.9656188429948596,1.0,0.0,1.0,86905.0,0.0015914640627676354,0.0,1.0,1.0
